Region,Zone,Feeder_Code,Substation_Code,Substation,Feeder,Time,IR,IY,IB,VRY,VYB,VBR,Active Load
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:03:00,51.6,51.3,53.1,10.9,11,10.8,0.957
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:06:00,50.9,51.2,52.5,11,11,10.9,0.953
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:09:00,50.9,51.2,52.5,11,11,10.9,0.953
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:12:00,50.1,50,51.4,11,11,10.9,0.936
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:15:00,50.1,50,51.4,11,11,10.9,0.936
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:18:00,49.1,49,51,11,11.1,10.9,0.926
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:21:00,50.4,50.7,51.4,11,11.1,11,0.952
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:24:00,50.4,50.7,51.4,11,11.1,11,0.926
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:27:00,48.8,49.7,49.6,11.1,11.1,11,0.929
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:30:00,48.8,49.7,49.6,11.1,11.1,11,0.929
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:33:00,48.9,50,50.3,11.1,11.2,11,0.923
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:36:00,49.4,49.8,50.1,11.1,11.1,11,0.926
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:39:00,49.4,49.8,50.1,11.1,11.1,11,0.926
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:42:00,49,49.4,50.8,11.1,11.1,11,0.925
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:45:00,49,49.4,50.8,11.1,11.1,11,0.913
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:48:00,48.9,49.2,49.9,11.1,11.2,11,0.923
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:51:00,48.7,48.7,49.7,11.1,11.2,11,0.905
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:54:00,48.7,48.7,49.7,11.1,11.2,11,0.907
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 01:57:00,47.7,48.1,49.3,11.1,11.2,11,0.898
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:00:00,47.7,48.1,49.3,11.1,11.2,11,0.898
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:03:00,48.3,48.6,50.1,11.2,11.2,11.1,0.929
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:06:00,48.9,49.6,51.1,11,11.1,10.9,0.92
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:09:00,48.9,49.6,51.1,11,11.1,10.9,0.92
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:12:00,48.5,49.5,50.5,11,11.1,10.9,0.894
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:15:00,48.5,49.5,50.5,11,11.1,10.9,0.894
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:18:00,47.6,49,49.3,11,11.1,10.9,0.901
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:21:00,47,48.5,49.6,11.1,11.1,11,0.908
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:24:00,47,48.5,49.6,11.1,11.1,11,0.904
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:27:00,46.8,48.2,49.4,11.1,11.2,11,0.898
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:30:00,46.8,48.2,49.4,11.1,11.2,11,0.898
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:33:00,47.8,48.6,49.6,11.1,11.2,11,0.908
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:36:00,47.2,48.7,49.6,11.1,11.2,11,0.903
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:39:00,47.2,48.7,49.6,11.1,11.2,11,0.903
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:42:00,46.8,48.1,48.4,11.1,11.2,11,0.9
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:45:00,46.8,48.1,48.4,11.1,11.2,11,0.913
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:48:00,47.6,48.7,50.1,11.2,11.2,11.1,0.89
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:51:00,47.1,47.7,49.1,11.2,11.2,11.1,0.892
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:54:00,47.1,47.7,49.1,11.2,11.2,11.1,0.892
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 02:57:00,46.9,47.1,48.9,11.2,11.2,11.1,0.889
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 03:00:00,46.9,47.1,48.9,11.2,11.2,11.1,0.889
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 03:03:00,47.2,47.3,49.2,11.2,11.3,11.1,0.886
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 03:06:00,46.6,46.7,49,11.2,11.3,11.1,0.895
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 03:09:00,46.6,46.7,49,11.2,11.3,11.1,0.895
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 03:12:00,47.1,46.7,48.1,11.2,11.3,11.1,0.886
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 03:15:00,47.1,46.7,48.1,11.2,11.3,11.1,0.886
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 03:18:00,46.3,47.3,48.9,11.3,11.3,11.2,0.874
PUNE,PUNE,FD002,213390,22/11 KV MALE SUBSTAION,11KV TAMHANI FEEDER,2026-06-15 03:21:00,45.9,46.5,48.7,11.2,11.3,11.1,0.878
